ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Updated On,Year,Latitude,Longitude,Location
8711431,HV388226,2012/07/18,032XX W EVERGREEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,true,true,1422,26,08B,1154182,1908748,07/20/2012,2012,41.90543301,-87.70907772,"(41.90543300670532, -87.70907771865637)"
8712124,HV388678,2012/07/18,004XX W EVERGREEN AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1821,27,08B,1173240,1909245,07/21/2012,2012,41.90639488,-87.63905692,"(41.90639488272414, -87.63905692372239)"
8711414,HV388223,2012/07/18,031XX W WARREN BLVD,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1331,28,03,1155385,1900222,07/20/2012,2012,41.88201275,-87.70488808,"(41.882012754252756, -87.70488807540818)"
8711421,HV388221,2012/07/18,041XX W CRYSTAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2534,37,08B,1148533,1907973,07/20/2012,2012,41.90341726,-87.72984856,"(41.90341726141299, -87.72984856352943)"
8714083,HV390503,2012/07/18,037XX N CLAREMONT AVE,0810,THEFT,OVER $500,STREET,false,false,1921,47,06,1159991,1925073,07/25/2012,2012,41.95011194,-87.68728746,"(41.95011193622224, -87.68728745877054)"
8716471,HV392776,2012/07/18,029XX N WISNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1412,35,08B,1152927,1919343,07/24/2012,2012,41.93453157,-87.71340643,"(41.934531565228745, -87.71340643436791)"
8715524,HV391732,2012/07/18,0000X W 103RD PL,0810,THEFT,OVER $500,RESIDENCE,false,false,0512,34,06,1177629,1836297,07/23/2012,2012,41.70612036,-87.62514261,"(41.7061203552538, -87.62514260608717)"
8715184,HV388492,2012/07/18,009XX W NEWPORT AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,1924,44,06,1169141,1923124,07/22/2012,2012,41.94456961,-87.65370995,"(41.944569613549646, -87.65370995229635)"
8713021,HV389578,2012/07/18,042XX W IRVING PARK RD,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1722,38,08B,1147626,1926291,07/21/2012,2012,41.95370099,-87.73270886,"(41.95370099244372, -87.73270886262732)"
8713211,HV388217,2012/07/18,004XX N MC CLURG CT,0820,THEFT,$500 AND UNDER,STREET,false,false,1834,42,06,1179161,1903295,07/21/2012,2012,41.88993427,-87.61748943,"(41.88993426578279, -87.61748943426079)"
8711466,HV388231,2012/07/18,039XX W FULLERTON AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,HOTEL/MOTEL,true,false,2525,30,17,1149777,1915627,07/20/2012,2012,41.92439646,-87.72507965,"(41.92439645683445, -87.72507965462091)"
8711395,HV388214,2012/07/18,033XX N SHEFFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,true,false,1924,44,14,1168967,1922691,07/22/2012,2012,41.94338523,-87.65436211,"(41.94338522726446, -87.6543621057103)"
8711469,HV388245,2012/07/18,007XX E 78TH ST,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,SIDEWALK,false,false,0624,6,04B,1182880,1853502,07/21/2012,2012,41.75321276,-87.60538109,"(41.75321276470662, -87.60538108717313)"
8711448,HV388219,2012/07/18,057XX W MADISON ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,JAIL / LOCK-UP FACILITY,true,false,1513,29,14,1138126,1899398,07/26/2012,2012,41.88008092,-87.76828369,"(41.88008091586382, -87.76828368897783)"
8711388,HV388215,2012/07/18,043XX N CENTRAL AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1624,38,06,1138261,1928515,07/21/2012,2012,41.9599788,-87.76708202,"(41.959978801192655, -87.76708201857156)"
8711405,HV388209,2012/07/18,075XX S EGGLESTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0621,17,14,1174567,1854618,07/21/2012,2012,41.75646418,-87.63581173,"(41.75646417983478, -87.6358117336055)"
8711398,HV388204,2012/07/18,006XX W 61ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0711,16,08B,1172825,1864062,07/24/2012,2012,41.78241822,-87.64191757,"(41.78241821764346, -87.64191757224262)"
8712132,HV388694,2012/07/18,073XX S VERNON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0323,6,07,1180478,1856334,07/21/2012,2012,41.76103951,-87.61409666,"(41.76103951195436, -87.61409665609719)"
8711386,HV388201,2012/07/18,037XX N ST LOUIS AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,1732,35,26,1152426,1924811,07/20/2012,2012,41.9495461,-87.71510269,"(41.94954609946804, -87.71510269207441)"
8711419,HV388189,2012/07/18,060XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2433,48,06,1167253,1940103,07/20/2012,2012,41.99120144,-87.66015906,"(41.99120143563204, -87.66015906423067)"
8711434,HV388197,2012/07/18,103XX S WENTWORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0512,34,14,1176823,1836202,07/27/2012,2012,41.70587781,-87.62809696,"(41.70587781322858, -87.62809696476435)"
8712264,HV388459,2012/07/18,050XX N KENMORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2024,48,08B,1168303,1933655,07/23/2012,2012,41.97348525,-87.65648433,"(41.97348524979535, -87.65648433232484)"
8712682,HV389095,2012/07/18,022XX W DEVON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,TAVERN/LIQUOR STORE,false,false,2412,50,14,1160220,1942493,07/21/2012,2012,41.99790847,-87.68596178,"(41.99790846732146, -87.68596178070783)"
8717788,HV388296,2012/07/18,046XX N HARDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1723,39,14,1149184,1930501,07/24/2012,2012,41.96522344,-87.72687191,"(41.96522343742786, -87.72687191367072)"
8714264,HV390566,2012/07/18,024XX S ALBANY AVE,0810,THEFT,OVER $500,STREET,false,false,1033,12,06,1156120,1887648,07/22/2012,2012,41.84749356,-87.70252841,"(41.847493558590585, -87.70252841468944)"
8722544,HV399187,2012/07/18,016XX N OAKLEY AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,1434,1,11,1160811,1910950,07/27/2012,2012,41.9113405,-87.68466599,"(41.91134050229184, -87.6846659899237)"
8711362,HV388187,2012/07/18,120XX S EGGLESTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0523,34,14,1175422,1825140,07/27/2012,2012,41.67555338,-87.63355638,"(41.675553380656424, -87.63355637842486)"
8712068,HV388405,2012/07/18,081XX S MERRILL AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,false,true,0414,8,04B,1191980,1851328,07/26/2012,2012,41.747031,-87.57210407,"(41.74703099837224, -87.57210407022023)"
8711406,HV388205,2012/07/18,008XX W MARQUETTE RD,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0723,16,18,1172088,1860470,07/22/2012,2012,41.77257758,-87.64472507,"(41.77257758202575, -87.64472506963958)"
8711407,HV388206,2012/07/18,006XX W HARRISON ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,true,false,0124,2,04A,1172057,1897599,07/20/2012,2012,41.87446373,-87.64374631,"(41.87446373322058, -87.64374631144484)"
8711356,HV388185,2012/07/18,031XX N CLARK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,1933,44,14,1170054,1921249,07/20/2012,2012,41.93940462,-87.65040908,"(41.93940462377908, -87.65040907704778)"
8712742,HV388190,2012/07/18,007XX N LOREL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,false,true,1524,37,26,1140491,1904670,07/27/2012,2012,41.89450488,-87.75947011,"(41.89450488380976, -87.75947010678479)"
8711427,HV388192,2012/07/18,048XX S KEDVALE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0815,14,05,1149552,1872173,07/26/2012,2012,41.80515789,-87.72703405,"(41.8051578894007, -87.72703405168824)"
8711560,HV388311,2012/07/18,015XX E 71ST PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0324,5,05,1187651,1857847,07/20/2012,2012,41.76502374,-87.58775942,"(41.7650237362745, -87.58775942320976)"
8712134,HV388610,2012/07/18,003XX S DEARBORN ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,true,false,0113,2,06,1176031,1898624,07/20/2012,2012,41.87718786,-87.62912481,"(41.87718785646141, -87.6291248115398)"
8711665,HV388375,2012/07/18,028XX W POLK ST,0810,THEFT,OVER $500,ALLEY,false,false,1135,2,06,1157376,1896200,07/20/2012,2012,41.87093575,-87.6976865,"(41.8709357498909, -87.69768649519763)"
8711375,HV388178,2012/07/18,022XX E 103RD ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,true,false,0434,10,26,1193087,1837088,07/20/2012,2012,41.70792816,-87.56851142,"(41.70792815612871, -87.56851141778795)"
8711429,HV388202,2012/07/18,091XX S LAFAYETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,false,0634,21,08B,1177499,1844445,07/26/2012,2012,41.72848249,-87.6253733,"(41.72848249200385, -87.62537330498772)"
8711491,HV388299,2012/07/18,085XX S CRANDON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0412,8,07,1193024,1849013,07/22/2012,2012,41.74065303,-87.56835406,"(41.740653030738954, -87.56835405632309)"
8711391,HV388203,2012/07/18,039XX W 21ST ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1014,24,18,1150342,1889805,07/22/2012,2012,41.85352714,-87.72367771,"(41.85352714191041, -87.72367770732579)"
8711408,HV388181,2012/07/18,001XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,0114,42,06,1177319,1901337,07/22/2012,2012,41.88460338,-87.6243134,"(41.88460338101817, -87.62431340400715)"
8712222,HV388432,2012/07/18,051XX N EAST RIVER RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),true,false,1614,41,14,1116667,1932822,07/22/2012,2012,41.97216187,-87.84638356,"(41.97216186810805, -87.84638355826313)"
8712375,HV388796,2012/07/18,026XX N HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2524,35,14,1150642,1917235,07/21/2012,2012,41.92879207,-87.72185912,"(41.928792067598, -87.7218591223603)"
8712024,HV388616,2012/07/18,054XX S MULLIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0811,23,14,1135009,1867810,07/20/2012,2012,41.79345418,-87.78047568,"(41.79345418415225, -87.78047568080754)"
8711381,HV388200,2012/07/18,040XX S TALMAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0921,12,05,1159437,1877566,07/20/2012,2012,41.81975989,-87.69063178,"(41.81975988631969, -87.6906317843915)"
8711559,HV388324,2012/07/18,037XX W 64TH ST,0810,THEFT,OVER $500,OTHER,false,false,0823,13,06,1152707,1861871,07/20/2012,2012,41.77682601,-87.71573412,"(41.776826012823584, -87.71573412350831)"
8711410,HV388193,2012/07/18,089XX S STONY ISLAND AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0413,8,18,1188513,1846115,07/22/2012,2012,41.73280948,-87.58497399,"(41.732809478294215, -87.5849739917697)"
8711368,HV388184,2012/07/18,055XX N HARLEM AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,1613,41,14,1127411,1936253,07/20/2012,2012,41.98140251,-87.80679762,"(41.98140251080618, -87.80679761565978)"
8711452,HV388170,2012/07/18,001XX N LECLAIRE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,true,true,1532,28,26,1142388,1900766,07/24/2012,2012,41.88375681,-87.75259993,"(41.88375681000233, -87.75259992928083)"
8711378,HV388179,2012/07/18,088XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,2223,21,18,1172563,1846245,07/22/2012,2012,41.73353192,-87.64340201,"(41.73353192216611, -87.64340201170769)"
8711324,HV388167,2012/07/18,049XX S WOOD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0931,16,18,1165225,1871814,07/22/2012,2012,41.80385498,-87.66956191,"(41.80385497770184, -87.66956191274987)"
8711352,HV388175,2012/07/18,031XX W NORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1421,26,18,1154941,1910501,07/22/2012,2012,41.9102282,-87.70624257,"(41.9102282019504, -87.70624257013435)"
8711389,HV388157,2012/07/18,008XX E 67TH ST,0560,ASSAULT,SIMPLE,CTA BUS,false,false,0321,5,08A,1182744,1860803,07/20/2012,2012,41.7732506,-87.60565313,"(41.773250596471236, -87.60565313214806)"
8711376,HV388164,2012/07/18,070XX S WOODLAWN AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0321,5,08B,1185576,1858685,07/21/2012,2012,41.76737239,-87.59533845,"(41.76737238921557, -87.59533844805276)"
8711382,HV388199,2012/07/18,027XX N CICERO AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,2521,31,24,1143955,1917891,07/20/2012,2012,41.93072043,-87.74641542,"(41.93072042802777, -87.74641541633645)"
8715213,HV390044,2012/07/18,029XX S ARCHER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0913,11,14,1167680,1885167,07/25/2012,2012,41.84044462,-87.66017449,"(41.840444618509785, -87.66017449243171)"
8712741,HV388162,2012/07/18,010XX N PARKSIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1511,29,14,1138444,1906646,07/20/2012,2012,41.8999646,-87.76694034,"(41.89996459541485, -87.766940339437)"
8711456,HV388183,2012/07/18,055XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1522,29,08B,1139310,1898157,07/20/2012,2012,41.87665398,-87.76396635,"(41.876653975997435, -87.76396634661155)"
8713178,HV388208,2012/07/18,109XX S INDIANA AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,true,0513,9,04A,1179488,1832304,07/21/2012,2012,41.69512086,-87.61845647,"(41.695120858786545, -87.61845647341741)"
8711435,HV388159,2012/07/18,130XX S GREENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,false,0533,9,08B,1185574,1818866,07/20/2012,2012,41.65810439,-87.59659461,"(41.65810438842841, -87.59659461226691)"
8711411,HV388140,2012/07/18,064XX S BISHOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0725,17,08B,1167733,1861980,07/27/2012,2012,41.77681579,-87.66064599,"(41.77681579095775, -87.66064599429812)"
8711384,HV388156,2012/07/18,009XX W 74TH ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0733,17,18,1171349,1855808,07/22/2012,2012,41.75980068,-87.64757028,"(41.75980068368019, -87.64757028364693)"
8711666,HV388380,2012/07/18,007XX E 38TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0212,4,06,1181548,1879892,07/20/2012,2012,41.82566012,-87.60944805,"(41.82566012451011, -87.60944804590048)"
8711418,HV388143,2012/07/18,002XX S WHIPPLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT/LAND,false,false,1124,28,14,1156122,1898719,07/20/2012,2012,41.87787353,-87.70222239,"(41.87787353178253, -87.70222239245534)"
8716929,HV393335,2012/07/18,077XX N SHERIDAN RD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2422,49,26,1165488,1951463,07/27/2012,2012,42.02241138,-87.66632562,"(42.02241137676458, -87.66632561948913)"
8714952,HV391492,2012/07/18,013XX W ARTHUR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2432,40,14,1166284,1943409,07/22/2012,2012,42.00029402,-87.66362818,"(42.00029402014167, -87.66362817864872)"
8713248,HV389837,2012/07/18,076XX N SHERIDAN RD,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,false,true,2422,49,20,1165513,1950757,07/26/2012,2012,42.02047357,-87.66625387,"(42.02047356986389, -87.66625386830762)"
8712238,HV388808,2012/07/18,008XX N RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1112,27,08B,1151199,1905145,07/26/2012,2012,41.89560507,-87.72012994,"(41.89560506625981, -87.72012994210938)"
8711633,HV388334,2012/07/18,019XX E 83RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0412,8,07,1190746,1850289,07/26/2012,2012,41.74420976,-87.57665918,"(41.74420975676337, -87.57665917655578)"
8712531,HV388963,2012/07/18,027XX W 73RD ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0831,18,05,1159167,1856155,07/22/2012,2012,41.76101072,-87.69220799,"(41.76101071677368, -87.69220799145081)"
8711641,HV388363,2012/07/18,014XX W CARMEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2033,46,05,1165677,1933927,07/21/2012,2012,41.97428815,-87.66613294,"(41.97428815361681, -87.66613293590432)"
8712172,HV388429,2012/07/18,018XX S CENTRAL PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1021,24,14,1152712,1890504,07/20/2012,2012,41.85539878,-87.71496042,"(41.85539877619733, -87.71496041819584)"
8711755,HV388384,2012/07/18,034XX W 64TH ST,0810,THEFT,OVER $500,STREET,false,false,0823,15,06,1154274,1861916,07/20/2012,2012,41.77691847,-87.7099883,"(41.77691847421506, -87.7099882984915)"
8713655,HV390072,2012/07/18,079XX S RIDGELAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0414,8,11,1189327,1852349,07/22/2012,2012,41.74989671,-87.58179253,"(41.74989671138015, -87.58179253459829)"
8714065,HV390384,2012/07/18,040XX N MELVINA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1624,38,06,1134337,1926350,07/22/2012,2012,41.95410807,-87.78155996,"(41.95410806984409, -87.78155996123648)"
8724904,HV400910,2012/07/18,064XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",false,false,2432,49,06,,,07/27/2012,2012,,,
8711336,HV388154,2012/07/18,086XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0423,7,08B,1194625,1847940,07/27/2012,2012,41.73766942,-87.56252347,"(41.737669424819124, -87.5625234735913)"
8711367,HV388147,2012/07/18,088XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2222,21,08B,1170815,1846397,07/27/2012,2012,41.7339873,-87.64980138,"(41.7339873041585, -87.64980137918555)"
8711331,HV388150,2012/07/18,012XX W 74TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,false,true,0734,17,08B,1169178,1855746,07/26/2012,2012,41.75967776,-87.65552877,"(41.75967776364397, -87.65552877390988)"
8711342,HV388144,2012/07/18,099XX S CHARLES ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2213,19,03,1167671,1838891,07/26/2012,2012,41.71345764,-87.66153411,"(41.713457642673056, -87.66153410918267)"
8711634,HV388362,2012/07/18,013XX N HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1822,27,07,1170812,1908889,07/21/2012,2012,41.90547158,-87.64798629,"(41.90547157764699, -87.64798628789616)"
8711903,HV388443,2012/07/18,010XX E 62ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0314,20,07,1184274,1864153,07/21/2012,2012,41.78240764,-87.59993985,"(41.782407635461254, -87.59993985311998)"
8712116,HV388464,2012/07/18,007XX E 132ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0533,9,14,1183369,1817966,07/21/2012,2012,41.65568609,-87.60469095,"(41.65568608839269, -87.60469094604342)"
8712128,HV388652,2012/07/18,106XX S OGLESBY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0434,10,14,1193990,1834896,07/21/2012,2012,41.70189103,-87.56527625,"(41.70189102686597, -87.56527624675041)"
8712844,HV389243,2012/07/18,003XX E 48TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,0224,3,07,1179381,1873232,07/21/2012,2012,41.80743437,-87.61760167,"(41.80743436845397, -87.61760167227555)"
8713001,HV388294,2012/07/18,037XX S VINCENNES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0212,4,14,1180799,1880024,07/21/2012,2012,41.82603963,-87.61219185,"(41.82603962697045, -87.61219184758303)"
8712195,HV388749,2012/07/18,004XX N ARMOUR ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1324,27,06,1166062,1902868,07/20/2012,2012,41.88905234,-87.66560668,"(41.8890523399539, -87.6656066820587)"
8711881,HV388423,2012/07/18,036XX S ELLIS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0212,4,06,1181927,1881158,07/20/2012,2012,41.82912535,-87.60801839,"(41.829125346880424, -87.60801839151628)"
8711895,HV388501,2012/07/18,041XX W HIRSCH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2534,37,06,1148373,1908957,07/20/2012,2012,41.90612054,-87.73041088,"(41.90612054474651, -87.73041087912958)"
8711450,HV388258,2012/07/18,062XX S KILPATRICK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0813,13,14,1146069,1862925,07/20/2012,2012,41.77984661,-87.7400425,"(41.77984660725212, -87.7400425022173)"
8712051,HV388594,2012/07/17,035XX N CLARK ST,0810,THEFT,OVER $500,BAR OR TAVERN,false,false,1924,44,06,1168403,1923944,07/25/2012,2012,41.94683575,-87.65639871,"(41.9468357530486, -87.65639871044579)"
8711373,HV388165,2012/07/17,078XX S YATES BLVD,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,SIDEWALK,true,false,0421,7,15,1193593,1853651,07/20/2012,2012,41.75336619,-87.56611782,"(41.75336618975316, -87.56611781856849)"
8722543,HV399181,2012/07/17,035XX N CLARK ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1924,44,06,1168576,1923663,07/27/2012,2012,41.94606093,-87.65577098,"(41.94606092631204, -87.65577098138057)"
8711409,HV388177,2012/07/17,068XX S ASHLAND AVE,0460,BATTERY,SIMPLE,RESTAURANT,false,false,0725,17,08B,1166823,1859062,07/21/2012,2012,41.76882791,-87.66406527,"(41.768827905797096, -87.66406527187037)"
8711315,HV388139,2012/07/17,050XX S THROOP ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,0933,16,18,1168547,1871549,07/22/2012,2012,41.80305674,-87.65738609,"(41.80305674234461, -87.65738609405852)"
8711471,HV388243,2012/07/17,056XX S HOYNE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0715,15,05,1163369,1867034,07/20/2012,2012,41.79077719,-87.67650278,"(41.79077719197541, -87.67650277874755)"
8711294,HV388112,2012/07/17,115XX S HARVARD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0522,34,18,1175980,1828508,07/22/2012,2012,41.68478324,-87.63141356,"(41.684783242106256, -87.63141355996807)"
8711351,HV388128,2012/07/17,065XX S CALIFORNIA AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,false,false,0831,15,04B,1158874,1861258,07/20/2012,2012,41.77502009,-87.69314265,"(41.775020091180025, -87.69314265480183)"
8711365,HV388129,2012/07/17,117XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0524,34,14,1173050,1827240,07/20/2012,2012,41.68136866,-87.64217671,"(41.68136865620354, -87.64217671346849)"
8711333,HV388152,2012/07/17,034XX W LEXINGTON ST,2029,NARCOTICS,POSS: HEROIN(BLACK TAR),STREET,true,false,1133,24,18,1153683,1896531,07/22/2012,2012,41.87191829,-87.71123607,"(41.87191829274981, -87.71123607203415)"
8711338,HV388136,2012/07/17,040XX W ADAMS ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1115,28,08B,1149233,1898738,07/20/2012,2012,41.87806189,-87.72751679,"(41.8780618917766, -87.72751679282716)"
8711293,HV388120,2012/07/17,070XX S ARTESIAN AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,0832,17,18,1161305,1857648,07/21/2012,2012,41.76506373,-87.68433075,"(41.76506373240261, -87.68433075126161)"
8711344,HV388133,2012/07/17,016XX E 67TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0332,5,08B,1188492,1860849,07/27/2012,2012,41.77324143,-87.58458117,"(41.77324143211075, -87.58458117140468)"
8711329,HV388117,2012/07/17,075XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0621,17,08B,1171649,1854919,07/26/2012,2012,41.75735459,-87.6464968,"(41.75735458732945, -87.64649680055712)"
8712400,HV388793,2012/07/17,087XX S EXCHANGE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0423,10,08B,1197243,1847547,07/21/2012,2012,41.73652626,-87.55294508,"(41.73652625701117, -87.55294508111821)"
8711495,HV388300,2012/07/17,049XX W PALMER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2522,31,14,1142902,1914210,07/20/2012,2012,41.9206391,-87.75037697,"(41.92063910471623, -87.75037697429084)"
8711288,HV388113,2012/07/17,072XX S CORNELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0324,5,08B,1188456,1856991,07/20/2012,2012,41.76265561,-87.58483621,"(41.762655612531304, -87.5848362093115)"
8711313,HV388115,2012/07/17,001XX W 103RD PL,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,0512,34,24,1176844,1836357,07/20/2012,2012,41.70630268,-87.62801542,"(41.706302683105164, -87.62801541579266)"
8711359,HV388163,2012/07/17,014XX N SPRINGFIELD AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,false,false,2535,30,14,1150158,1909210,07/20/2012,2012,41.90678019,-87.72384725,"(41.906780186192925, -87.72384725378475)"
8711306,HV388124,2012/07/17,041XX N CENTRAL PARK AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1723,33,08A,1151612,1927207,07/24/2012,2012,41.95613697,-87.71803163,"(41.95613696998503, -87.7180316316516)"
8711970,HV388488,2012/07/17,038XX N ASHLAND AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE-GARAGE,false,false,1922,47,26,1165008,1925572,07/20/2012,2012,41.95137596,-87.6688313,"(41.951375961061686, -87.66883129969767)"
